,file_name,obj_class,vertices,faces,face_type,bounding_box,has_holes,outlier_low,outlier_high,file_path
1891,m889.obj,RectangleTable,511,1018,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5993059873580933, 0.5650500059127808, 0.9750000238418579]}",False,False,False,original_shapes\RectangleTable\m889.obj
1892,m890.obj,RectangleTable,508,979,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5684159994125366, 0.6507959961891174]}",False,False,False,original_shapes\RectangleTable\m890.obj
1893,m891.obj,RectangleTable,190,360,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3539949953556061, 0.5753359794616699]}",False,False,False,original_shapes\RectangleTable\m891.obj
1894,m892.obj,RectangleTable,174,288,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3152480125427246, 0.5527999997138977]}",False,False,False,original_shapes\RectangleTable\m892.obj
1895,m893.obj,RectangleTable,184,292,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9156100153923035, 0.5712860226631165]}",False,False,False,original_shapes\RectangleTable\m893.obj
1896,m894.obj,RectangleTable,80,100,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.4271480143070221, 0.9750000238418579]}",False,True,False,original_shapes\RectangleTable\m894.obj
1897,m895.obj,RectangleTable,80,100,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3266110122203827, 0.6187520027160645]}",False,True,False,original_shapes\RectangleTable\m895.obj
1898,m896.obj,RectangleTable,144,160,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8562449812889099, 0.9750000238418579, 0.8562449812889099]}",False,False,False,original_shapes\RectangleTable\m896.obj
1899,m897.obj,RectangleTable,128,152,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6172659993171692, 0.2625020146369934]}",False,False,False,original_shapes\RectangleTable\m897.obj
1900,m898.obj,RectangleTable,288,348,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3809269964694977, 0.5000020265579224]}",False,False,False,original_shapes\RectangleTable\m898.obj
1901,m901.obj,RectangleTable,190,360,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7446460127830505, 0.7552629709243774]}",False,False,False,original_shapes\RectangleTable\m901.obj
1902,m902.obj,RectangleTable,198,372,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5961809754371643, 0.4368489980697632]}",False,False,False,original_shapes\RectangleTable\m902.obj
1903,m904.obj,RectangleTable,128,152,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.40595099329948425, 0.9750000238418579, 0.40595099329948425]}",False,False,False,original_shapes\RectangleTable\m904.obj
1904,m905.obj,RectangleTable,48,67,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8410500288009644, 0.9750000238418579]}",False,True,False,original_shapes\RectangleTable\m905.obj
1905,m906.obj,RectangleTable,178,312,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7325119972229004, 0.35051101446151733, 0.9750000238418579]}",False,False,False,original_shapes\RectangleTable\m906.obj
1906,m907.obj,RectangleTable,158,214,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4609139859676361, 0.9750000238418579, 0.4611159861087799]}",False,False,False,original_shapes\RectangleTable\m907.obj
1907,m908.obj,RectangleTable,288,348,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3809269964694977, 0.5000020265579224]}",False,False,False,original_shapes\RectangleTable\m908.obj
1908,m910.obj,RectangleTable,352,1136,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5461040139198303, 0.7620459794998169]}",False,False,False,original_shapes\RectangleTable\m910.obj
1909,m912.obj,RectangleTable,36,60,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5, 0.5]}",False,True,False,original_shapes\RectangleTable\m912.obj
1910,m913.obj,RectangleTable,104,188,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6842420101165771, 0.9029150009155273, 0.9750000238418579]}",False,False,False,original_shapes\RectangleTable\m913.obj
1911,m914.obj,RectangleTable,576,956,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.28820300102233887, 0.3799870014190674]}",False,False,False,original_shapes\RectangleTable\m914.obj
1912,m915.obj,RectangleTable,40,60,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6365630030632019, 0.5]}",False,True,False,original_shapes\RectangleTable\m915.obj
1913,m917.obj,RectangleTable,96,172,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.4050000011920929, 0.6583330035209656]}",False,True,False,original_shapes\RectangleTable\m917.obj
1914,m919.obj,RectangleTable,78,124,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8559960126876831, 0.9750000238418579, 0.9037200212478638]}",False,True,False,original_shapes\RectangleTable\m919.obj
1915,m920.obj,RectangleTable,426,736,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9750000238418579, 0.6768059730529785]}",False,False,False,original_shapes\RectangleTable\m920.obj
1916,D00015.obj,Rocket,88,156,Triangles,"{'min_bound': [-0.37626099586486816, -0.19414499402046204, -0.2076369971036911], 'max_bound': [1.1706700325012207, 0.23252099752426147, 0.21903499960899353]}",False,True,False,original_shapes\Rocket\D00015.obj
1917,D00343.obj,Rocket,1053,2008,Triangles,"{'min_bound': [-0.6388019919395447, -0.19231100380420685, -0.19809000194072723], 'max_bound': [0.9383959770202637, 0.19690600037574768, 0.19072699546813965]}",False,False,False,original_shapes\Rocket\D00343.obj
1918,D00346.obj,Rocket,1508,2904,Triangles,"{'min_bound': [-1.0173499584197998, -0.1781339943408966, -0.17675399780273438], 'max_bound': [0.4250720143318176, 0.16742900013923645, 0.1672080010175705]}",False,False,False,original_shapes\Rocket\D00346.obj
1919,D00354.obj,Rocket,3242,6348,Triangles,"{'min_bound': [-0.9560149908065796, -0.310124009847641, -0.3051379919052124], 'max_bound': [0.9336469769477844, 0.4024220108985901, 0.3105739951133728]}",False,False,False,original_shapes\Rocket\D00354.obj
1920,D00426.obj,Rocket,36,56,Triangles,"{'min_bound': [-1.0222400426864624, -0.19621600210666656, -0.11351100355386734], 'max_bound': [0.7736070156097412, 0.13697999715805054, 0.10123000293970108]}",False,True,False,original_shapes\Rocket\D00426.obj
1921,D00428.obj,Rocket,1030,2048,Triangles,"{'min_bound': [-1.0546900033950806, -0.11514300107955933, -0.15094299614429474], 'max_bound': [0.894491970539093, 0.2177180051803589, 0.179190993309021]}",False,False,False,original_shapes\Rocket\D00428.obj
1922,D00433.obj,Rocket,170,304,Triangles,"{'min_bound': [-0.8187069892883301, -0.2336059957742691, -0.2537589967250824], 'max_bound': [0.7936819791793823, 0.26736098527908325, 0.24972699582576752]}",False,False,False,original_shapes\Rocket\D00433.obj
1923,D00437.obj,Rocket,1743,3910,Triangles,"{'min_bound': [-1.0895999670028687, -0.18998000025749207, -0.20773500204086304], 'max_bound': [0.8294510245323181, 0.1479939967393875, 0.08267299830913544]}",False,False,False,original_shapes\Rocket\D00437.obj
1924,D00472.obj,Rocket,66,108,Triangles,"{'min_bound': [-0.9406309723854065, -0.2146420031785965, -0.17599600553512573], 'max_bound': [0.9100199937820435, 0.15640699863433838, 0.17153899371623993]}",False,True,False,original_shapes\Rocket\D00472.obj
1925,D00485.obj,Rocket,2060,4064,Triangles,"{'min_bound': [-0.8134400248527527, -0.22146299481391907, -0.22958000004291534], 'max_bound': [0.9401779770851135, 0.24250400066375732, 0.23443500697612762]}",False,False,False,original_shapes\Rocket\D00485.obj
1926,D00528.obj,Rocket,204,392,Triangles,"{'min_bound': [-1.0481799840927124, -0.23942899703979492, -0.2385610044002533], 'max_bound': [0.8203020095825195, 0.24358299374580383, 0.23620200157165527]}",False,False,False,original_shapes\Rocket\D00528.obj
1927,D00564.obj,Rocket,12987,24466,Triangles,"{'min_bound': [-1.1968400478363037, -0.13806399703025818, -0.1884170025587082], 'max_bound': [0.5940970182418823, 0.2451380044221878, 0.1768839955329895]}",False,False,False,original_shapes\Rocket\D00564.obj
1928,D00585.obj,Rocket,876,1728,Triangles,"{'min_bound': [-1.0160900354385376, -0.31008800864219666, -0.38735800981521606], 'max_bound': [0.7862229943275452, 0.472135990858078, 0.3964740037918091]}",False,False,False,original_shapes\Rocket\D00585.obj
1929,D00614.obj,Rocket,161,224,Triangles,"{'min_bound': [-0.9310420155525208, -0.08997099846601486, -0.15713900327682495], 'max_bound': [0.849058985710144, 0.21905900537967682, 0.14733099937438965]}",False,False,False,original_shapes\Rocket\D00614.obj
1930,D00697.obj,Rocket,217,430,Triangles,"{'min_bound': [-0.6712480187416077, -0.28216099739074707, -0.26760798692703247], 'max_bound': [0.9410279989242554, 0.22349399328231812, 0.23547600209712982]}",False,False,False,original_shapes\Rocket\D00697.obj
1931,D00719.obj,Rocket,6491,12970,Triangles,"{'min_bound': [-0.6992869973182678, -0.17796200513839722, -0.16217200458049774], 'max_bound': [0.9907569885253906, 0.15734000504016876, 0.15573599934577942]}",False,False,False,original_shapes\Rocket\D00719.obj
1932,D00764.obj,Rocket,218,400,Triangles,"{'min_bound': [-0.5479530096054077, -0.11415799707174301, -0.1412609964609146], 'max_bound': [0.9942499995231628, 0.16771399974822998, 0.14037400484085083]}",False,False,False,original_shapes\Rocket\D00764.obj
1933,D00851.obj,Rocket,1030,2048,Triangles,"{'min_bound': [-1.0605299472808838, -0.11148100346326828, -0.17360100150108337], 'max_bound': [0.8888260126113892, 0.22199299931526184, 0.15794700384140015]}",False,False,False,original_shapes\Rocket\D00851.obj
1934,D00942.obj,Rocket,186,368,Triangles,"{'min_bound': [-0.5904790163040161, -0.19228500127792358, -0.18634599447250366], 'max_bound': [0.9069349765777588, 0.15667200088500977, 0.16068300604820251]}",False,False,False,original_shapes\Rocket\D00942.obj
1935,D00975.obj,Rocket,7791,15346,Triangles,"{'min_bound': [-0.9615949988365173, -0.1394519954919815, -0.19642099738121033], 'max_bound': [0.969336986541748, 0.28387999534606934, 0.26492100954055786]}",False,False,False,original_shapes\Rocket\D00975.obj
1936,D00083.obj,RoundTable,1040,2040,Triangles,"{'min_bound': [-0.5825309753417969, -0.7769359946250916, -0.7805010080337524], 'max_bound': [0.9616069793701172, 0.833361029624939, 0.8356379866600037]}",False,False,False,original_shapes\RoundTable\D00083.obj
1937,D00094.obj,RoundTable,12412,24720,Triangles,"{'min_bound': [-0.7352839708328247, -0.5488830208778381, -0.6563720107078552], 'max_bound': [0.41731101274490356, 0.8458240032196045, 0.6290850043296814]}",False,False,False,original_shapes\RoundTable\D00094.obj
1938,D00107.obj,RoundTable,356,904,Triangles,"{'min_bound': [-0.27663901448249817, -0.5709699988365173, -0.6310160160064697], 'max_bound': [0.8619970083236694, 0.727171003818512, 0.6880499720573425]}",False,False,False,original_shapes\RoundTable\D00107.obj
1939,D00194.obj,RoundTable,371,604,Triangles,"{'min_bound': [-0.6745820045471191, -0.7644000053405762, -0.7472630143165588], 'max_bound': [0.9953640103340149, 0.5971729755401611, 0.8717920184135437]}",False,False,False,original_shapes\RoundTable\D00194.obj
1940,D00344.obj,RoundTable,136,236,Triangles,"{'min_bound': [-1.0025999546051025, -0.8515530228614807, -0.19463500380516052], 'max_bound': [0.7090740203857422, 0.8654239773750305, 0.7664179801940918]}",False,False,False,original_shapes\RoundTable\D00344.obj
1941,D00401.obj,RoundTable,355,551,Triangles,"{'min_bound': [-1.0999200344085693, -1.021340012550354, -0.9940369725227356], 'max_bound': [0.7374420166015625, 0.83685702085495, 0.44099798798561096]}",False,False,False,original_shapes\RoundTable\D00401.obj
1942,D00407.obj,RoundTable,215,408,Triangles,"{'min_bound': [-0.8156189918518066, -0.9580690264701843, -0.579912006855011], 'max_bound': [1.1711599826812744, 1.0285099744796753, 0.13784000277519226]}",False,False,False,original_shapes\RoundTable\D00407.obj
1943,D00492.obj,RoundTable,13002,25984,Triangles,"{'min_bound': [-0.8296769857406616, -0.8046560287475586, -0.6545510292053223], 'max_bound': [1.0540200471878052, 0.6567630171775818, 0.2070630043745041]}",False,False,False,original_shapes\RoundTable\D00492.obj
1944,D00501.obj,RoundTable,744,1468,Triangles,"{'min_bound': [-0.7249730229377747, -0.8223720192909241, -0.18543300032615662], 'max_bound': [0.9191740155220032, 0.8038190007209778, 0.5835890173912048]}",False,False,False,original_shapes\RoundTable\D00501.obj
1945,D00503.obj,RoundTable,1706,3316,Triangles,"{'min_bound': [-0.6003419756889343, -0.4512380063533783, -0.39132800698280334], 'max_bound': [0.6280930042266846, 0.39717501401901245, 0.44149699807167053]}",False,False,False,original_shapes\RoundTable\D00503.obj
1946,D00524.obj,RoundTable,1141,2262,Triangles,"{'min_bound': [-0.7599030137062073, -0.6312710046768188, -0.4825209975242615], 'max_bound': [0.539376974105835, 0.6061549782752991, 0.7978090047836304]}",False,False,False,original_shapes\RoundTable\D00524.obj
1947,D00581.obj,RoundTable,772,1526,Triangles,"{'min_bound': [-0.7488059997558594, -0.9522340297698975, -0.7174199819564819], 'max_bound': [1.1997300386428833, 0.9933919906616211, 0.40484800934791565]}",False,False,False,original_shapes\RoundTable\D00581.obj
1948,D00646.obj,RoundTable,1921,3600,Triangles,"{'min_bound': [-0.6530579924583435, -0.8258870244026184, -0.3452019989490509], 'max_bound': [0.9958170056343079, 0.820855975151062, 0.6922039985656738]}",False,False,False,original_shapes\RoundTable\D00646.obj
1949,D00649.obj,RoundTable,2136,4256,Triangles,"{'min_bound': [-0.9218909740447998, -0.8903359770774841, -0.9089570045471191], 'max_bound': [0.8588460087776184, 0.8914070129394531, 0.11657500267028809]}",False,False,False,original_shapes\RoundTable\D00649.obj
1950,D00702.obj,RoundTable,6647,13237,Triangles,"{'min_bound': [-0.8432610034942627, -0.7284740209579468, -0.35174301266670227], 'max_bound': [0.598222017288208, 0.8194969892501831, 0.8365560173988342]}",False,False,False,original_shapes\RoundTable\D00702.obj
1951,D00756.obj,RoundTable,828,1652,Triangles,"{'min_bound': [-0.8528040051460266, -0.26964500546455383, -0.38405799865722656], 'max_bound': [0.4216670095920563, 0.5136359930038452, 0.3985700011253357]}",False,False,False,original_shapes\RoundTable\D00756.obj
1952,D00827.obj,RoundTable,1732,3436,Triangles,"{'min_bound': [-0.671222984790802, -0.5943359732627869, -0.9268590211868286], 'max_bound': [1.0460599660873413, 1.240149974822998, 0.8443530201911926]}",False,False,False,original_shapes\RoundTable\D00827.obj
1953,D00866.obj,RoundTable,288,636,Triangles,"{'min_bound': [-0.7354210019111633, -0.8229680061340332, -0.5827000141143799], 'max_bound': [0.5879759788513184, 0.5161240100860596, 0.5651900172233582]}",False,False,False,original_shapes\RoundTable\D00866.obj
1954,D00909.obj,RoundTable,1185,2330,Triangles,"{'min_bound': [-0.7470980286598206, -0.7357460260391235, -0.5573239922523499], 'max_bound': [0.7659969925880432, 0.6278579831123352, 0.7666419744491577]}",False,False,False,original_shapes\RoundTable\D00909.obj
1955,D00948.obj,RoundTable,1740,3464,Triangles,"{'min_bound': [-0.3737260103225708, -0.445699006319046, -0.44605201482772827], 'max_bound': [0.7798680067062378, 0.44419801235198975, 0.4465410113334656]}",False,False,False,original_shapes\RoundTable\D00948.obj
1956,m921.obj,RoundTable,1921,3600,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.4686790108680725, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m921.obj
1957,m922.obj,RoundTable,54,88,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5356249809265137, 0.9285039901733398]}",False,True,False,original_shapes\RoundTable\m922.obj
1958,m923.obj,RoundTable,201,366,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9744200110435486, 0.5262230038642883, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m923.obj
1959,m924.obj,RoundTable,215,408,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.336326003074646, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m924.obj
1960,m925.obj,RoundTable,216,408,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9749069809913635, 0.5685920119285583, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m925.obj
1961,m926.obj,RoundTable,218,408,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7916049957275391, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m926.obj
1962,m927.obj,RoundTable,201,366,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9744240045547485, 0.35466399788856506, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m927.obj
1963,m928.obj,RoundTable,463,752,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8046759963035583, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m928.obj
1964,m929.obj,RoundTable,444,752,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5625540018081665, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m929.obj
1965,m930.obj,RoundTable,501,978,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6410809755325317, 0.9750000238418579, 0.6410809755325317]}",False,False,False,original_shapes\RoundTable\m930.obj
1966,m931.obj,RoundTable,54,88,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8112069964408875, 0.9750000238418579, 0.7727270126342773]}",False,True,False,original_shapes\RoundTable\m931.obj
1967,m932.obj,RoundTable,10889,20594,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6202070116996765, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m932.obj
1968,m933.obj,RoundTable,55,100,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.559374988079071, 0.9285039901733398]}",False,True,False,original_shapes\RoundTable\m933.obj
1969,m934.obj,RoundTable,148,276,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8148980140686035, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m934.obj
1970,m935.obj,RoundTable,128,241,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8762030005455017, 0.9750000238418579, 0.8761860132217407]}",False,False,False,original_shapes\RoundTable\m935.obj
1971,m937.obj,RoundTable,72,140,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7638890147209167, 0.9750000238418579]}",False,True,False,original_shapes\RoundTable\m937.obj
1972,m938.obj,RoundTable,422,840,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.874750018119812, 0.8767349720001221, 0.9750000238418579]}",False,False,False,original_shapes\RoundTable\m938.obj
1973,D00057.obj,Shelf,3682,6900,Triangles,"{'min_bound': [-0.956341028213501, -0.7027689814567566, -0.3004379868507385], 'max_bound': [0.7300869822502136, 0.4623349905014038, 0.2020300030708313]}",False,False,False,original_shapes\Shelf\D00057.obj
1974,D00074.obj,Shelf,1044,1872,Triangles,"{'min_bound': [-0.7583280205726624, -0.6353809833526611, -0.28478699922561646], 'max_bound': [1.0382000207901, 0.850288987159729, 0.1602039933204651]}",False,False,False,original_shapes\Shelf\D00074.obj
1975,D00129.obj,Shelf,422,684,Triangles,"{'min_bound': [-0.7601349949836731, -0.7312210202217102, -0.2802180051803589], 'max_bound': [0.7635539770126343, 0.9239770174026489, 0.1984499990940094]}",False,False,False,original_shapes\Shelf\D00129.obj
1976,D00171.obj,Shelf,1404,2716,Triangles,"{'min_bound': [-0.8252289891242981, -0.6358510255813599, -0.29162800312042236], 'max_bound': [0.9171149730682373, 0.2972800135612488, 0.26191601157188416]}",False,False,False,original_shapes\Shelf\D00171.obj
1977,D00198.obj,Shelf,1140,2068,Triangles,"{'min_bound': [-0.7994340062141418, -0.7508559823036194, -0.09850999712944031], 'max_bound': [0.7446470260620117, 0.645359992980957, 0.27292001247406006]}",False,False,False,original_shapes\Shelf\D00198.obj
1978,D00242.obj,Shelf,1874,3584,Triangles,"{'min_bound': [-1.1716300249099731, -1.0262199640274048, -0.1938520073890686], 'max_bound': [0.7579960227012634, 0.9027760028839111, 0.3947030007839203]}",False,False,False,original_shapes\Shelf\D00242.obj
1979,D00337.obj,Shelf,1397,2806,Triangles,"{'min_bound': [-0.7419469952583313, -1.0939799547195435, -0.30006998777389526], 'max_bound': [1.1261199712753296, 0.7054029703140259, 0.10837599635124207]}",False,False,False,original_shapes\Shelf\D00337.obj
1980,D00352.obj,Shelf,129,254,Triangles,"{'min_bound': [-0.7196580171585083, -0.8329370021820068, -0.259647011756897], 'max_bound': [1.075510025024414, 0.5028619766235352, 0.2251890003681183]}",False,False,False,original_shapes\Shelf\D00352.obj
1981,D00468.obj,Shelf,872,1684,Triangles,"{'min_bound': [-1.1469700336456299, -1.021880030632019, -0.3820210099220276], 'max_bound': [0.7287439703941345, 0.8316119909286499, 0.37654298543930054]}",False,False,False,original_shapes\Shelf\D00468.obj
1982,D00592.obj,Shelf,71,106,Triangles,"{'min_bound': [-0.7646849751472473, -0.8908510208129883, -0.3158150017261505], 'max_bound': [1.21042001247406, 1.0631500482559204, 0.1775369942188263]}",False,True,False,original_shapes\Shelf\D00592.obj
1983,D00631.obj,Shelf,5444,10712,Triangles,"{'min_bound': [-0.8333230018615723, -0.7254679799079895, -0.1268550008535385], 'max_bound': [1.0091899633407593, 0.8300729990005493, 0.18488800525665283]}",False,False,False,original_shapes\Shelf\D00631.obj
1984,D00691.obj,Shelf,4684,5004,Triangles,"{'min_bound': [-0.7969130277633667, -0.453451007604599, -0.14336200058460236], 'max_bound': [0.9402769804000854, 0.5194540023803711, 0.10998299717903137]}",False,False,False,original_shapes\Shelf\D00691.obj
1985,D00725.obj,Shelf,4107,8126,Triangles,"{'min_bound': [-0.7575759887695312, -0.7468810081481934, -0.22956199944019318], 'max_bound': [1.093209981918335, 0.890021026134491, 0.19606199860572815]}",False,False,False,original_shapes\Shelf\D00725.obj
1986,D00772.obj,Shelf,199,306,Triangles,"{'min_bound': [-0.5712149739265442, -0.9348959922790527, -0.22338800132274628], 'max_bound': [0.9578700065612793, 0.7450169920921326, 0.11264999955892563]}",False,False,False,original_shapes\Shelf\D00772.obj
1987,D00781.obj,Shelf,3330,6260,Triangles,"{'min_bound': [-0.7933210134506226, -0.8972979784011841, -0.5672109723091125], 'max_bound': [1.1508100032806396, 0.9338880181312561, 0.478877991437912]}",False,False,False,original_shapes\Shelf\D00781.obj
1988,D00818.obj,Shelf,1192,2298,Triangles,"{'min_bound': [-0.5398899912834167, -0.6049969792366028, -0.22033299505710602], 'max_bound': [0.9812759757041931, 0.6651909947395325, 0.21604900062084198]}",False,False,False,original_shapes\Shelf\D00818.obj
1989,D00881.obj,Shelf,241,400,Triangles,"{'min_bound': [-0.7673079967498779, -0.9635810256004333, -0.1905519962310791], 'max_bound': [1.1737500429153442, 0.9607189893722534, 0.1286650002002716]}",False,False,False,original_shapes\Shelf\D00881.obj
1990,D00887.obj,Shelf,257,404,Triangles,"{'min_bound': [-0.754656970500946, -0.4709230065345764, -0.1294959932565689], 'max_bound': [1.1267499923706055, 0.7044119834899902, 0.18028299510478973]}",False,False,False,original_shapes\Shelf\D00887.obj
1991,D00917.obj,Shelf,2084,4162,Triangles,"{'min_bound': [-0.9468309879302979, -0.4131909906864166, -0.155799999833107], 'max_bound': [0.8822320103645325, 0.5216590166091919, 0.39255398511886597]}",False,False,False,original_shapes\Shelf\D00917.obj
1992,D00956.obj,Shelf,122,173,Triangles,"{'min_bound': [-0.8037970066070557, -0.7210519909858704, -0.21574799716472626], 'max_bound': [0.9346910119056702, 0.5544999837875366, 0.17969900369644165]}",False,False,False,original_shapes\Shelf\D00956.obj
1993,m844.obj,Shelf,200,324,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.8269609808921814, 0.20429599285125732]}",False,False,False,original_shapes\Shelf\m844.obj
1994,m845.obj,Shelf,60,88,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7856389880180359, 0.9750000238418579, 0.2630240023136139]}",False,True,False,original_shapes\Shelf\m845.obj
1995,m846.obj,Shelf,1101,2098,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5509999990463257, 0.9750000238418579, 0.2678050100803375]}",False,False,False,original_shapes\Shelf\m846.obj
1996,m847.obj,Shelf,158,244,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6604130268096924, 0.9750000238418579, 0.22502200305461884]}",False,False,False,original_shapes\Shelf\m847.obj
1997,m849.obj,Shelf,128,192,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6621270179748535, 0.1787559986114502]}",False,False,False,original_shapes\Shelf\m849.obj
1998,m850.obj,Shelf,184,300,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7835500240325928, 0.19802799820899963]}",False,False,False,original_shapes\Shelf\m850.obj
1999,m851.obj,Shelf,68,120,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8392860293388367, 0.9750000238418579, 0.29642900824546814]}",False,True,False,original_shapes\Shelf\m851.obj
2000,m852.obj,Shelf,104,228,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7952700257301331, 0.9750000238418579, 0.2817569971084595]}",False,False,False,original_shapes\Shelf\m852.obj
