file_name,obj_class,volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,sphericity,elongation,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D1_31,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D2_31,D2_32,D2_33,D2_34,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D3_31,D3_32,D3_33,D3_34,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30,D4_31,D4_32,D4_33
m1351.obj,AircraftBuoyant,-0.6701,-0.7331,-1.1948,-0.1978,-0.6839,1.4771,0.7573,0.4277,1.6209,0.0755,0.1315,0.1295,0.10325,0.062,0.05525,0.0405,0.03875,0.03025,0.0365,0.026,0.02525,0.031,0.03,0.02775,0.035,0.02975,0.0305,0.029,0.019,0.012,0.00175,0.0,0.0,0.0935,0.1735,0.0675,0.16125,0.052,0.0555,0.06925,0.06575,0.0615,0.064,0.066,0.0285,0.025,0.016,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01475,0.0165,0.033,0.05325,0.0625,0.0915,0.09075,0.0675,0.06825,0.055,0.04775,0.0445,0.041,0.0495,0.039,0.04175,0.0275,0.023,0.02175,0.01575,0.02075,0.01725,0.0125,0.01325,0.0075,0.00625,0.0075,0.00475,0.00275,0.00225,0.00075,0.0,0.0,0.0,0.029,0.0405,0.10775,0.178,0.2225,0.20525,0.14625,0.06525,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.276,0.3845,0.226,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1352.obj,AircraftBuoyant,-0.3321,-0.4005,-0.7468,-0.2352,-0.4605,-0.0173,-0.0895,-0.1677,0.0796,0.0285,0.07775,0.093,0.09925,0.0995,0.08375,0.07625,0.0565,0.05825,0.058,0.045,0.0425,0.03775,0.0325,0.032,0.02175,0.01875,0.0225,0.00975,0.00525,0.0015,0.0,0.0,0.0,0.0,0.002,0.22,0.1795,0.1265,0.11125,0.089,0.07675,0.06575,0.064,0.03025,0.0215,0.01275,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.0125,0.0195,0.03175,0.04325,0.049,0.066,0.0725,0.0905,0.09725,0.086,0.074,0.052,0.05325,0.0385,0.037,0.03375,0.028,0.02575,0.0215,0.02075,0.0135,0.00975,0.006,0.00475,0.00475,0.00175,0.002,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0025,0.029,0.0655,0.12175,0.16625,0.2,0.192,0.1465,0.067,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.159,0.294,0.326,0.175,0.01475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1340.obj,AircraftBuoyant,-0.694,-0.8127,-0.7807,-0.2346,-0.778,-0.617,-0.3925,1.0995,0.2711,0.03625,0.0745,0.08375,0.08325,0.072,0.0825,0.07875,0.0805,0.0735,0.06475,0.0575,0.05225,0.037,0.03225,0.022,0.01675,0.016,0.0115,0.012,0.0075,0.00325,0.00225,0.0,0.0,0.0,0.172,0.16125,0.16625,0.14875,0.18375,0.053,0.0,0.0,0.0,0.0,0.01075,0.0265,0.028,0.0355,0.0,0.00775,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.02,0.03725,0.0495,0.04725,0.06675,0.0775,0.089,0.094,0.113,0.104,0.037,0.02975,0.0195,0.0105,0.009,0.013,0.011,0.016,0.01725,0.01625,0.021,0.0185,0.0195,0.02075,0.01675,0.009,0.00375,0.00375,0.00325,0.00025,0.0,0.0,0.0,0.0035,0.032,0.091,0.156,0.227,0.21975,0.10425,0.054,0.051,0.03875,0.02175,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.2085,0.34575,0.28125,0.09125,0.02625,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1339.obj,AircraftBuoyant,0.5233,0.1652,-0.8362,-0.2461,-0.3286,-0.6201,0.9513,-0.3236,-0.6051,0.03325,0.065,0.07775,0.0795,0.0905,0.09325,0.08525,0.079,0.0715,0.0595,0.05,0.05375,0.03525,0.0355,0.0245,0.019,0.01475,0.01325,0.009,0.006,0.003,0.0015,0.0,0.0,0.0,0.0,0.00775,0.12175,0.16525,0.19025,0.1925,0.16975,0.074,0.038,0.04,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01575,0.0215,0.03275,0.04075,0.04775,0.04875,0.05175,0.04775,0.0565,0.05725,0.06775,0.07075,0.076,0.08475,0.0825,0.0515,0.03275,0.026,0.02725,0.02225,0.01375,0.01025,0.007,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.02475,0.059,0.09175,0.1225,0.14675,0.15175,0.1535,0.14225,0.06225,0.034,0.00925,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.14375,0.23125,0.26275,0.20525,0.10475,0.02175,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1337.obj,AircraftBuoyant,1.7156,1.0228,-0.2741,-0.2531,-0.0178,-0.8151,0.8143,-0.5197,-0.7028,0.01475,0.039,0.058,0.077,0.095,0.10775,0.09825,0.08725,0.09625,0.08675,0.06725,0.05475,0.03975,0.03125,0.01625,0.01325,0.00825,0.00575,0.0025,0.00075,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.724,0.0595,0.02725,0.01425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.00925,0.01325,0.01625,0.026,0.0275,0.03475,0.03825,0.0535,0.06,0.057,0.06675,0.0685,0.07975,0.08,0.0885,0.0805,0.09425,0.07125,0.021,0.00825,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.02425,0.0525,0.08425,0.11375,0.139,0.1675,0.1915,0.1455,0.05925,0.01025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.06975,0.16,0.23425,0.2395,0.19225,0.08625,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1338.obj,AircraftBuoyant,2.3273,1.6105,-0.1544,-0.2537,0.3333,-0.7252,1.0143,-0.6285,-0.692,0.01475,0.0375,0.0665,0.08175,0.09,0.10275,0.10575,0.101,0.092,0.079,0.063,0.055,0.03525,0.028,0.0175,0.0145,0.009,0.0035,0.002,0.00025,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31375,0.63775,0.023,0.01825,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.00775,0.01575,0.02175,0.02675,0.03075,0.03825,0.0465,0.05925,0.05725,0.0565,0.0755,0.078,0.0785,0.08125,0.08975,0.093,0.09725,0.03375,0.008,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.01025,0.03275,0.06325,0.0915,0.1295,0.15125,0.1675,0.179,0.13275,0.0375,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.07575,0.16275,0.24,0.25725,0.189,0.058,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00639.obj,Apartment,2.6446,3.5895,0.2902,-0.2465,4.3128,0.9605,1.0143,-0.8502,-0.1773,0.02425,0.05325,0.0775,0.08975,0.1025,0.09075,0.09175,0.0835,0.0755,0.06025,0.04725,0.0425,0.04225,0.02975,0.02675,0.01875,0.016,0.01,0.007,0.005,0.0035,0.00225,0.0,0.00525,0.01175,0.02125,0.05225,0.09625,0.1265,0.15,0.20025,0.13725,0.121,0.0495,0.01525,0.003,0.0095,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.0055,0.0155,0.02375,0.0335,0.0435,0.047,0.0535,0.05925,0.061,0.0705,0.0745,0.0815,0.07225,0.07525,0.068,0.0475,0.0435,0.035,0.029,0.02,0.0155,0.01125,0.005,0.00225,0.00275,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0145,0.04225,0.08375,0.1305,0.13975,0.1595,0.15775,0.12875,0.08175,0.04275,0.01375,0.00225,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175,0.1175,0.2105,0.26525,0.228,0.11975,0.03325,0.0035,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00086.obj,Apartment,0.8033,0.6652,-0.4452,-0.2262,0.2084,0.8171,1.0143,-0.5973,-0.7539,0.05575,0.0935,0.11,0.1005,0.08175,0.071,0.0585,0.0455,0.038,0.03775,0.03425,0.036,0.04475,0.04575,0.04225,0.0365,0.0235,0.0195,0.011,0.008,0.0045,0.00175,0.0,0.0,0.0,0.00275,0.01825,0.05825,0.13825,0.54375,0.14425,0.064,0.0295,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.034,0.0615,0.069,0.07775,0.08525,0.0755,0.069,0.068,0.05525,0.06275,0.06675,0.06,0.047,0.0395,0.0305,0.02675,0.0245,0.01625,0.009,0.006,0.00175,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.10075,0.17575,0.20125,0.176,0.145,0.0945,0.05,0.025,0.00825,0.0015,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275,0.37025,0.31475,0.16075,0.0385,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00366.obj,Apartment,1.8326,1.7316,1.249,-0.2484,1.007,0.0781,1.0143,-0.7289,-0.4333,0.0215,0.06,0.06875,0.089,0.0985,0.0975,0.0925,0.082,0.077,0.0645,0.0615,0.04525,0.03675,0.02625,0.02125,0.02325,0.0155,0.00725,0.0055,0.0035,0.0025,0.00025,0.0,0.0,0.0,0.00475,0.0135,0.0785,0.08075,0.1365,0.13625,0.14025,0.18625,0.1415,0.064,0.01725,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.00375,0.011,0.01625,0.02225,0.02775,0.032,0.0365,0.0435,0.051,0.06425,0.0785,0.0705,0.0755,0.066,0.06825,0.063,0.05575,0.04075,0.0415,0.032,0.03225,0.02725,0.01775,0.0105,0.0065,0.003,0.00075,0.00025,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.02825,0.0525,0.0785,0.1045,0.1325,0.1475,0.15825,0.1375,0.0815,0.04675,0.01725,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.07925,0.16575,0.21525,0.218,0.1845,0.09675,0.02175,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00921.obj,Apartment,0.6749,0.9094,-0.3484,-0.2508,0.9386,0.0959,1.0143,-0.7219,0.1338,0.043,0.06725,0.0795,0.08625,0.08675,0.082,0.07875,0.06825,0.076,0.06375,0.061,0.04975,0.03625,0.0295,0.02475,0.0195,0.01375,0.0125,0.008,0.006,0.00475,0.00275,0.0,0.0,0.0,0.0005,0.00475,0.171,0.2215,0.32175,0.14225,0.02875,0.03275,0.0285,0.012,0.01675,0.01125,0.00825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.02275,0.02025,0.03875,0.063,0.05175,0.0485,0.05575,0.07275,0.06525,0.0655,0.07475,0.094,0.07375,0.0615,0.04,0.02625,0.02025,0.0225,0.01475,0.0135,0.01975,0.01025,0.00525,0.00275,0.00025,0.001,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.06525,0.094,0.121,0.134,0.13975,0.134,0.12325,0.07675,0.04975,0.02725,0.01375,0.0015,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10075,0.2085,0.2195,0.2175,0.1515,0.0725,0.02725,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00780.obj,Apartment,-0.5013,-0.4133,0.2065,-0.1934,-0.2533,-0.2667,-0.7591,-0.3868,0.0222,0.068,0.1005,0.07825,0.08675,0.06925,0.0575,0.0495,0.061,0.05225,0.0585,0.072,0.07425,0.049,0.0325,0.02275,0.021,0.01675,0.01175,0.00675,0.00425,0.005,0.0025,0.0,0.001,0.0015,0.0,0.0,0.0035,0.05275,0.074,0.0705,0.0565,0.05875,0.06825,0.14275,0.23075,0.201,0.03875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0265,0.029,0.03625,0.035,0.0325,0.03,0.03375,0.02725,0.02375,0.0255,0.0345,0.03225,0.0285,0.05425,0.05525,0.04125,0.03525,0.029,0.0245,0.027,0.021,0.019,0.023,0.02425,0.031,0.025,0.0305,0.0935,0.0405,0.0215,0.003,0.0,0.0,0.013,0.03775,0.0585,0.06825,0.08925,0.11175,0.09875,0.09825,0.0875,0.05925,0.05325,0.05325,0.0735,0.08575,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625,0.1175,0.19525,0.2045,0.1835,0.1415,0.0815,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00045.obj,Apartment,0.7867,1.0866,1.6312,-0.2479,1.1901,-0.6694,0.6113,-0.7453,-0.7093,0.02375,0.05475,0.06925,0.08575,0.09375,0.0925,0.07825,0.086,0.0805,0.0745,0.0665,0.0545,0.0415,0.0365,0.022,0.01125,0.0095,0.00775,0.005,0.00475,0.00125,0.0005,0.0,0.0,0.0,0.00475,0.065,0.165,0.24325,0.304,0.163,0.0495,0.0045,0.00075,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.016,0.02575,0.03975,0.04825,0.05225,0.05625,0.06325,0.06575,0.0845,0.10425,0.0805,0.0755,0.07525,0.08925,0.06675,0.03675,0.01025,0.003,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.03175,0.06825,0.117,0.13975,0.18725,0.19975,0.16725,0.0715,0.00925,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395,0.1655,0.2685,0.29225,0.1935,0.03975,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00138.obj,Apartment,2.8302,3.1173,2.6086,-0.2386,2.5762,1.4914,1.0143,-0.8147,-0.4805,0.0305,0.061,0.08925,0.09525,0.0905,0.09,0.0735,0.0625,0.06175,0.05975,0.059,0.047,0.043,0.03075,0.02825,0.01875,0.017,0.01475,0.011,0.01,0.0055,0.001,0.0,0.0,0.00125,0.05675,0.0655,0.07075,0.053,0.0835,0.1715,0.11975,0.075,0.117,0.09525,0.0655,0.02475,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.00825,0.01275,0.02125,0.02525,0.03925,0.041,0.05125,0.05775,0.06075,0.055,0.0535,0.05475,0.058,0.0595,0.05275,0.04675,0.05825,0.05025,0.046,0.03125,0.0275,0.022,0.01575,0.013,0.01625,0.00875,0.00525,0.00175,0.002,0.00025,0.0,0.0,0.0,0.0035,0.018,0.04225,0.07375,0.098,0.12075,0.13975,0.1385,0.128,0.0955,0.06775,0.039,0.02,0.0105,0.0045,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02775,0.11375,0.19525,0.23,0.2205,0.1425,0.06075,0.00875,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00859.obj,Apartment,0.7926,1.0077,-0.6942,-0.2198,0.9695,1.0567,1.0143,-0.7251,-0.2833,0.04225,0.0795,0.097,0.091,0.07825,0.083,0.0655,0.06425,0.0625,0.0515,0.04375,0.04975,0.03875,0.02975,0.03575,0.0235,0.02125,0.01825,0.0125,0.006,0.00475,0.00125,0.0,0.0035,0.019,0.054,0.067,0.10575,0.1025,0.1215,0.11475,0.085,0.11075,0.1165,0.07725,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.011,0.02075,0.028,0.036,0.0525,0.062,0.05625,0.06725,0.06325,0.05475,0.064,0.0525,0.058,0.0475,0.05225,0.04875,0.04175,0.03675,0.0345,0.02675,0.0235,0.01625,0.01275,0.01075,0.0125,0.00325,0.0015,0.00025,0.0,0.0,0.0,0.0,0.0,0.00375,0.021,0.059,0.1015,0.14,0.166,0.158,0.14375,0.097,0.0555,0.035,0.01525,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.16725,0.28775,0.27525,0.1685,0.0605,0.00775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00792.obj,Apartment,0.6553,0.6163,-0.6525,-0.2516,0.293,0.3183,1.0143,-0.6191,-0.7056,0.02325,0.04675,0.066,0.0835,0.1,0.10175,0.10175,0.08625,0.07825,0.07,0.057,0.0465,0.04125,0.026,0.02425,0.014,0.01,0.0115,0.00575,0.00375,0.0015,0.001,0.00075,0.00275,0.005,0.01025,0.0055,0.026,0.0695,0.08825,0.0985,0.217,0.20225,0.155,0.09225,0.02525,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0065,0.01125,0.01475,0.017,0.024,0.03,0.0355,0.04,0.05025,0.0465,0.052,0.05925,0.06725,0.06425,0.06575,0.068,0.06175,0.061,0.06075,0.0545,0.03625,0.03125,0.018,0.0085,0.007,0.004,0.0015,0.00075,0.0,0.0,0.0,0.0,0.0,0.002,0.0125,0.0185,0.0395,0.06275,0.096,0.1185,0.1385,0.1335,0.1405,0.109,0.07775,0.03075,0.01775,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01725,0.06625,0.121,0.19675,0.21275,0.19275,0.12275,0.056,0.014,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00348.obj,Apartment,1.3566,1.2023,1.2609,-0.2476,0.5676,0.0069,1.0143,-0.6734,-0.6066,0.0345,0.06475,0.07675,0.09075,0.0885,0.09075,0.08175,0.07925,0.06775,0.06575,0.05725,0.041,0.03825,0.02925,0.022,0.0205,0.0145,0.01275,0.0065,0.00775,0.00775,0.002,0.0,0.0,0.0,0.00775,0.0545,0.1045,0.16225,0.13825,0.132,0.124,0.121,0.1195,0.03425,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01125,0.01375,0.02075,0.03525,0.03875,0.05075,0.0525,0.06225,0.05525,0.0715,0.08625,0.074,0.0765,0.06525,0.0645,0.0455,0.04025,0.03125,0.025,0.02325,0.01975,0.014,0.01225,0.00425,0.0015,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.02525,0.059,0.0975,0.121,0.145,0.138,0.141,0.12075,0.0815,0.0465,0.01825,0.0025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925,0.17175,0.21425,0.22125,0.183,0.11775,0.03925,0.003,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D00496.obj,Apartment,0.305,0.3107,-0.0641,-0.2404,0.135,0.2092,1.0143,-0.5756,-0.4878,0.024,0.049,0.07975,0.09325,0.09875,0.091,0.085,0.08525,0.0725,0.0605,0.05675,0.048,0.03725,0.03175,0.02525,0.0195,0.015,0.01075,0.00575,0.00575,0.00425,0.001,0.0,0.0,0.0,0.0245,0.04625,0.055,0.07025,0.078,0.0895,0.177,0.1565,0.13675,0.08925,0.05775,0.01675,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.006,0.0095,0.0195,0.02075,0.0215,0.03025,0.0415,0.0515,0.053,0.06,0.0555,0.0545,0.06225,0.059,0.05925,0.0505,0.05425,0.0545,0.046,0.04275,0.0355,0.03075,0.022,0.021,0.01725,0.00975,0.0035,0.0025,0.00275,0.001,0.0005,0.0,0.0,0.00125,0.0105,0.0255,0.05075,0.084,0.10025,0.12975,0.15125,0.152,0.11225,0.076,0.05775,0.0305,0.01125,0.00575,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.088,0.14275,0.224,0.2185,0.1855,0.10125,0.01825,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
